"","Competition_Name","Country","Team","Opp","Venue","HomeGoals","AwayGoals","Result","Diff"
"1196","La Liga","ESP","Villarreal","Mallorca","H",4,0,"W",4
"1197","La Liga","ESP","Las Palmas","Osasuna","H",1,1,"D",0
"1198","La Liga","ESP","Mallorca","Betis","H",0,1,"L",-1
"1199","La Liga","ESP","Atlético Madrid","Villarreal","H",1,1,"D",0
"1200","La Liga","ESP","Sevilla","Espanyol","H",1,1,"D",0
"1201","La Liga","ESP","Valladolid","Real Madrid","H",0,3,"L",-3
"1202","La Liga","ESP","Rayo Vallecano","Girona","H",2,1,"W",1
"1203","La Liga","ESP","Real Sociedad","Getafe","H",0,3,"L",-3
"1204","La Liga","ESP","Athletic Club","Leganés","H",0,0,"D",0
"1205","La Liga","ESP","Barcelona","Valencia","H",7,1,"W",6
"1206","La Liga","ESP","Alavés","Celta Vigo","H",1,1,"D",0
"1207","La Liga","ESP","Leganés","Rayo Vallecano","H",0,1,"L",-1
"1208","La Liga","ESP","Getafe","Sevilla","H",0,0,"D",0
"1209","La Liga","ESP","Villarreal","Valladolid","H",5,1,"W",4
"1210","La Liga","ESP","Atlético Madrid","Mallorca","H",2,0,"W",2
"1211","La Liga","ESP","Espanyol","Real Madrid","H",1,0,"W",1
"1212","La Liga","ESP","Barcelona","Alavés","H",1,0,"W",1
"1213","La Liga","ESP","Valencia","Celta Vigo","H",2,1,"W",1
"1214","La Liga","ESP","Osasuna","Real Sociedad","H",2,1,"W",1
"1215","La Liga","ESP","Betis","Athletic Club","H",2,2,"D",0
"1216","La Liga","ESP","Girona","Las Palmas","H",2,1,"W",1
"1217","La Liga","ESP","Rayo Vallecano","Valladolid","H",1,0,"W",1
"1218","La Liga","ESP","Celta Vigo","Betis","H",3,2,"W",1
"1219","La Liga","ESP","Athletic Club","Girona","H",3,0,"W",3
"1220","La Liga","ESP","Las Palmas","Villarreal","H",1,2,"L",-1
"1221","La Liga","ESP","Real Madrid","Atlético Madrid","H",1,1,"D",0
"1222","La Liga","ESP","Alavés","Getafe","H",0,1,"L",-1
"1223","La Liga","ESP","Valencia","Leganés","H",2,0,"W",2
"1224","La Liga","ESP","Real Sociedad","Espanyol","H",2,1,"W",1
"1225","La Liga","ESP","Sevilla","Barcelona","H",1,4,"L",-3
"1226","La Liga","ESP","Mallorca","Osasuna","H",1,1,"D",0
"1227","La Liga","ESP","Girona","Getafe","H",1,2,"L",-1
"1228","La Liga","ESP","Leganés","Alavés","H",3,3,"D",0
"1229","La Liga","ESP","Osasuna","Real Madrid","H",1,1,"D",0
"1230","La Liga","ESP","Atlético Madrid","Celta Vigo","H",1,1,"D",0
"1231","La Liga","ESP","Villarreal","Valencia","H",1,1,"D",0
"1232","La Liga","ESP","Espanyol","Athletic Club","H",1,1,"D",0
"1233","La Liga","ESP","Valladolid","Sevilla","H",0,4,"L",-4
"1234","La Liga","ESP","Mallorca","Las Palmas","H",3,1,"W",2
"1235","La Liga","ESP","Betis","Real Sociedad","H",3,0,"W",3
"1236","La Liga","ESP","Barcelona","Rayo Vallecano","H",1,0,"W",1
"1237","La Liga","ESP","Celta Vigo","Osasuna","H",1,0,"W",1
"1238","La Liga","ESP","Alavés","Espanyol","H",0,1,"L",-1
"1239","La Liga","ESP","Rayo Vallecano","Villarreal","H",0,1,"L",-1
"1240","La Liga","ESP","Valencia","Atlético Madrid","H",0,3,"L",-3
"1241","La Liga","ESP","Las Palmas","Barcelona","H",0,2,"L",-2
"1242","La Liga","ESP","Athletic Club","Valladolid","H",7,1,"W",6
"1243","La Liga","ESP","Real Madrid","Girona","H",2,0,"W",2
"1244","La Liga","ESP","Getafe","Betis","H",1,2,"L",-1
"1245","La Liga","ESP","Real Sociedad","Leganés","H",3,0,"W",3
"1246","La Liga","ESP","Sevilla","Mallorca","H",1,1,"D",0
"1247","La Liga","ESP","Valladolid","Las Palmas","H",1,1,"D",0
"1248","La Liga","ESP","Girona","Celta Vigo","H",2,2,"D",0
"1249","La Liga","ESP","Rayo Vallecano","Sevilla","H",1,1,"D",0
"1250","La Liga","ESP","Betis","Real Madrid","H",2,1,"W",1
"1251","La Liga","ESP","Atlético Madrid","Athletic Club","H",1,0,"W",1
"1252","La Liga","ESP","Leganés","Getafe","H",1,0,"W",1
"1253","La Liga","ESP","Barcelona","Real Sociedad","H",4,0,"W",4
"1254","La Liga","ESP","Mallorca","Alavés","H",1,1,"D",0
"1255","La Liga","ESP","Osasuna","Valencia","H",3,3,"D",0
"1256","La Liga","ESP","Celta Vigo","Leganés","H",2,1,"W",1
"1257","La Liga","ESP","Alavés","Villarreal","H",1,0,"W",1
"1258","La Liga","ESP","Valencia","Valladolid","H",2,1,"W",1
"1259","La Liga","ESP","Getafe","Atlético Madrid","H",2,1,"W",1
"1260","La Liga","ESP","Real Madrid","Rayo Vallecano","H",2,1,"W",1
"1261","La Liga","ESP","Betis","Las Palmas","H",1,0,"W",1
"1262","La Liga","ESP","Athletic Club","Mallorca","H",1,1,"D",0
"1263","La Liga","ESP","Real Sociedad","Sevilla","H",0,1,"L",-1
"1264","La Liga","ESP","Espanyol","Girona","H",1,1,"D",0
"1265","La Liga","ESP","Las Palmas","Alavés","H",2,2,"D",0
"1266","La Liga","ESP","Valladolid","Celta Vigo","H",0,1,"L",-1
"1267","La Liga","ESP","Mallorca","Espanyol","H",2,1,"W",1
"1268","La Liga","ESP","Villarreal","Real Madrid","H",1,2,"L",-1
"1269","La Liga","ESP","Girona","Valencia","H",1,1,"D",0
"1270","La Liga","ESP","Leganés","Betis","H",2,3,"L",-1
"1271","La Liga","ESP","Sevilla","Athletic Club","H",0,1,"L",-1
"1272","La Liga","ESP","Osasuna","Getafe","H",1,2,"L",-1
"1273","La Liga","ESP","Rayo Vallecano","Real Sociedad","H",2,2,"D",0
"1274","La Liga","ESP","Atlético Madrid","Barcelona","H",2,4,"L",-2
"1275","La Liga","ESP","Barcelona","Osasuna","H",3,0,"W",3
"1276","La Liga","ESP","Real Sociedad","Valladolid","H",2,1,"W",1
"1277","La Liga","ESP","Espanyol","Atlético Madrid","H",1,1,"D",0
"1278","La Liga","ESP","Alavés","Rayo Vallecano","H",0,2,"L",-2
"1279","La Liga","ESP","Real Madrid","Leganés","H",3,2,"W",1
"1280","La Liga","ESP","Getafe","Villarreal","H",1,2,"L",-1
"1281","La Liga","ESP","Barcelona","Girona","H",4,1,"W",3
"1282","La Liga","ESP","Valencia","Mallorca","H",1,0,"W",1
"1283","La Liga","ESP","Athletic Club","Osasuna","H",0,0,"D",0
"1284","La Liga","ESP","Betis","Sevilla","H",2,1,"W",1
"1285","La Liga","ESP","Celta Vigo","Las Palmas","H",1,1,"D",0
"1286","La Liga","ESP","Rayo Vallecano","Espanyol","H",0,4,"L",-4
"1287","La Liga","ESP","Girona","Alavés","H",0,1,"L",-1
"1288","La Liga","ESP","Real Madrid","Valencia","H",1,2,"L",-1
"1289","La Liga","ESP","Mallorca","Celta Vigo","H",1,2,"L",-1
"1290","La Liga","ESP","Barcelona","Betis","H",1,1,"D",0
"1291","La Liga","ESP","Las Palmas","Real Sociedad","H",1,3,"L",-2
"1292","La Liga","ESP","Sevilla","Atlético Madrid","H",1,2,"L",-1
"1293","La Liga","ESP","Valladolid","Getafe","H",0,4,"L",-4
"1294","La Liga","ESP","Villarreal","Athletic Club","H",0,0,"D",0
"1295","La Liga","ESP","Leganés","Osasuna","H",1,1,"D",0
"1296","La Liga","ESP","Valencia","Sevilla","H",1,0,"W",1
"1297","La Liga","ESP","Real Sociedad","Mallorca","H",0,2,"L",-2
"1298","La Liga","ESP","Getafe","Las Palmas","H",1,3,"L",-2
"1299","La Liga","ESP","Celta Vigo","Espanyol","H",0,2,"L",-2
"1300","La Liga","ESP","Leganés","Barcelona","H",0,1,"L",-1
"1301","La Liga","ESP","Osasuna","Girona","H",2,1,"W",1
"1302","La Liga","ESP","Alavés","Real Madrid","H",0,1,"L",-1
"1303","La Liga","ESP","Betis","Villarreal","H",1,2,"L",-1
"1304","La Liga","ESP","Athletic Club","Rayo Vallecano","H",3,1,"W",2
"1305","La Liga","ESP","Atlético Madrid","Valladolid","H",4,2,"W",2
"1306","La Liga","ESP","Espanyol","Getafe","H",1,0,"W",1
"1307","La Liga","ESP","Rayo Vallecano","Valencia","H",1,1,"D",0
"1308","La Liga","ESP","Barcelona","Celta Vigo","H",4,3,"W",1
"1309","La Liga","ESP","Mallorca","Leganés","H",0,0,"D",0
"1310","La Liga","ESP","Las Palmas","Atlético Madrid","H",1,0,"W",1
"1311","La Liga","ESP","Valladolid","Osasuna","H",2,3,"L",-1
"1312","La Liga","ESP","Villarreal","Real Sociedad","H",2,2,"D",0
"1313","La Liga","ESP","Sevilla","Alavés","H",1,1,"D",0
"1314","La Liga","ESP","Real Madrid","Athletic Club","H",1,0,"W",1
"1315","La Liga","ESP","Girona","Betis","H",1,3,"L",-2
"1316","La Liga","ESP","Valencia","Espanyol","H",1,1,"D",0
"1317","La Liga","ESP","Barcelona","Mallorca","H",1,0,"W",1
"1318","La Liga","ESP","Celta Vigo","Villarreal","H",3,0,"W",3
"1319","La Liga","ESP","Athletic Club","Las Palmas","H",1,0,"W",1
"1320","La Liga","ESP","Alavés","Real Sociedad","H",1,0,"W",1
"1321","La Liga","ESP","Getafe","Real Madrid","H",0,1,"L",-1
"1322","La Liga","ESP","Osasuna","Sevilla","H",1,0,"W",1
"1323","La Liga","ESP","Leganés","Girona","H",1,1,"D",0
"1324","La Liga","ESP","Atlético Madrid","Rayo Vallecano","H",3,0,"W",3
"1325","La Liga","ESP","Betis","Valladolid","H",5,1,"W",4
"1326","La Liga","ESP","Villarreal","Espanyol","H",1,0,"W",1
"1327","La Liga","ESP","Rayo Vallecano","Getafe","H",1,0,"W",1
"1328","La Liga","ESP","Alavés","Atlético Madrid","H",0,0,"D",0
"1329","La Liga","ESP","Villarreal","Osasuna","H",4,2,"W",2
"1330","La Liga","ESP","Las Palmas","Valencia","H",2,3,"L",-1
"1331","La Liga","ESP","Valladolid","Barcelona","H",1,2,"L",-1
"1332","La Liga","ESP","Real Madrid","Celta Vigo","H",3,2,"W",1
"1333","La Liga","ESP","Sevilla","Leganés","H",2,2,"D",0
"1334","La Liga","ESP","Espanyol","Betis","H",1,2,"L",-1
"1335","La Liga","ESP","Real Sociedad","Athletic Club","H",0,0,"D",0
"1336","La Liga","ESP","Girona","Mallorca","H",1,0,"W",1
"1337","La Liga","ESP","Las Palmas","Rayo Vallecano","H",0,1,"L",-1
"1338","La Liga","ESP","Valencia","Getafe","H",3,0,"W",3
"1339","La Liga","ESP","Celta Vigo","Sevilla","H",3,2,"W",1
"1340","La Liga","ESP","Mallorca","Valladolid","H",2,1,"W",1
"1341","La Liga","ESP","Girona","Villarreal","H",0,1,"L",-1
"1342","La Liga","ESP","Atlético Madrid","Real Sociedad","H",4,0,"W",4
"1343","La Liga","ESP","Leganés","Espanyol","H",3,2,"W",1
"1344","La Liga","ESP","Barcelona","Real Madrid","H",4,3,"W",1
"1345","La Liga","ESP","Athletic Club","Alavés","H",1,0,"W",1
"1346","La Liga","ESP","Betis","Osasuna","H",1,1,"D",0
"1347","La Liga","ESP","Valladolid","Girona","H",0,1,"L",-1
"1348","La Liga","ESP","Real Sociedad","Celta Vigo","H",0,1,"L",-1
"1349","La Liga","ESP","Sevilla","Las Palmas","H",1,0,"W",1
"1350","La Liga","ESP","Alavés","Valencia","H",1,0,"W",1
"1351","La Liga","ESP","Villarreal","Leganés","H",3,0,"W",3
"1352","La Liga","ESP","Real Madrid","Mallorca","H",2,1,"W",1
"1353","La Liga","ESP","Rayo Vallecano","Betis","H",2,2,"D",0
"1354","La Liga","ESP","Osasuna","Atlético Madrid","H",2,0,"W",2
"1355","La Liga","ESP","Getafe","Athletic Club","H",0,2,"L",-2
"1356","La Liga","ESP","Espanyol","Barcelona","H",0,2,"L",-2
"1357","La Liga","ESP","Las Palmas","Leganés","H",0,1,"L",-1
"1358","La Liga","ESP","Mallorca","Getafe","H",1,2,"L",-1
"1359","La Liga","ESP","Valencia","Athletic Club","H",0,1,"L",-1
"1360","La Liga","ESP","Atlético Madrid","Betis","H",4,1,"W",3
"1361","La Liga","ESP","Osasuna","Espanyol","H",2,0,"W",2
"1362","La Liga","ESP","Barcelona","Villarreal","H",2,3,"L",-1
"1363","La Liga","ESP","Valladolid","Alavés","H",0,1,"L",-1
"1364","La Liga","ESP","Real Sociedad","Girona","H",3,2,"W",1
"1365","La Liga","ESP","Sevilla","Real Madrid","H",0,2,"L",-2
"1366","La Liga","ESP","Celta Vigo","Rayo Vallecano","H",1,2,"L",-1
"1367","La Liga","ESP","Betis","Valencia","H",1,1,"D",0
"1368","La Liga","ESP","Real Madrid","Real Sociedad","H",2,0,"W",2
"1369","La Liga","ESP","Leganés","Valladolid","H",3,0,"W",3
"1370","La Liga","ESP","Espanyol","Las Palmas","H",2,0,"W",2
"1371","La Liga","ESP","Rayo Vallecano","Mallorca","H",0,0,"D",0
"1372","La Liga","ESP","Alavés","Osasuna","H",1,1,"D",0
"1373","La Liga","ESP","Getafe","Celta Vigo","H",1,2,"L",-1
"1374","La Liga","ESP","Girona","Atlético Madrid","H",0,4,"L",-4
"1375","La Liga","ESP","Villarreal","Sevilla","H",4,2,"W",2
"1376","La Liga","ESP","Athletic Club","Barcelona","H",0,3,"L",-3
"1377","Serie A","ITA","Genoa","Inter","H",2,2,"D",0
"1378","Serie A","ITA","Parma","Fiorentina","H",1,1,"D",0
"1379","Serie A","ITA","Empoli","Monza","H",0,0,"D",0
"1380","Serie A","ITA","Milan","Torino","H",2,2,"D",0
"1381","Serie A","ITA","Bologna","Udinese","H",1,1,"D",0
"1382","Serie A","ITA","Hellas Verona","Napoli","H",3,0,"W",3
"1383","Serie A","ITA","Cagliari","Roma","H",0,0,"D",0
"1384","Serie A","ITA","Lazio","Venezia","H",3,1,"W",2
"1385","Serie A","ITA","Lecce","Atalanta","H",0,4,"L",-4
"1386","Serie A","ITA","Juventus","Como","H",3,0,"W",3
"1387","Serie A","ITA","Udinese","Lazio","H",2,1,"W",1
"1388","Serie A","ITA","Parma","Milan","H",2,1,"W",1
"1389","Serie A","ITA","Monza","Genoa","H",0,1,"L",-1
"1390","Serie A","ITA","Inter","Lecce","H",2,0,"W",2
"1391","Serie A","ITA","Torino","Atalanta","H",2,1,"W",1
"1392","Serie A","ITA","Fiorentina","Venezia","H",0,0,"D",0
"1393","Serie A","ITA","Napoli","Bologna","H",3,0,"W",3
"1394","Serie A","ITA","Roma","Empoli","H",1,2,"L",-1
"1395","Serie A","ITA","Cagliari","Como","H",1,1,"D",0
"1396","Serie A","ITA","Hellas Verona","Juventus","H",0,3,"L",-3
"1397","Serie A","ITA","Venezia","Torino","H",0,1,"L",-1
"1398","Serie A","ITA","Inter","Atalanta","H",4,0,"W",4
"1399","Serie A","ITA","Lecce","Cagliari","H",1,0,"W",1
"1400","Serie A","ITA","Bologna","Empoli","H",1,1,"D",0
"1401","Serie A","ITA","Lazio","Milan","H",2,2,"D",0
"1402","Serie A","ITA","Napoli","Parma","H",2,1,"W",1
"1403","Serie A","ITA","Genoa","Hellas Verona","H",0,2,"L",-2
"1404","Serie A","ITA","Fiorentina","Monza","H",2,2,"D",0
"1405","Serie A","ITA","Udinese","Como","H",1,0,"W",1
"1406","Serie A","ITA","Juventus","Roma","H",0,0,"D",0
"1407","Serie A","ITA","Como","Bologna","H",2,2,"D",0
"1408","Serie A","ITA","Empoli","Juventus","H",0,0,"D",0
"1409","Serie A","ITA","Milan","Venezia","H",4,0,"W",4
"1410","Serie A","ITA","Genoa","Roma","H",1,1,"D",0
"1411","Serie A","ITA","Atalanta","Fiorentina","H",3,2,"W",1
"1412","Serie A","ITA","Torino","Lecce","H",0,0,"D",0
"1413","Serie A","ITA","Cagliari","Napoli","H",0,4,"L",-4
"1414","Serie A","ITA","Monza","Inter","H",1,1,"D",0
"1415","Serie A","ITA","Parma","Udinese","H",2,3,"L",-1
"1416","Serie A","ITA","Lazio","Hellas Verona","H",2,1,"W",1
"1417","Serie A","ITA","Cagliari","Empoli","H",0,2,"L",-2
"1418","Serie A","ITA","Hellas Verona","Torino","H",2,3,"L",-1
"1419","Serie A","ITA","Venezia","Genoa","H",2,0,"W",2
"1420","Serie A","ITA","Juventus","Napoli","H",0,0,"D",0
"1421","Serie A","ITA","Lecce","Parma","H",2,2,"D",0
"1422","Serie A","ITA","Fiorentina","Lazio","H",2,1,"W",1
"1423","Serie A","ITA","Monza","Bologna","H",1,2,"L",-1
"1424","Serie A","ITA","Roma","Udinese","H",3,0,"W",3
"1425","Serie A","ITA","Inter","Milan","H",1,2,"L",-1
"1426","Serie A","ITA","Atalanta","Como","H",2,3,"L",-1
"1427","Serie A","ITA","Milan","Lecce","H",3,0,"W",3
"1428","Serie A","ITA","Udinese","Inter","H",2,3,"L",-1
"1429","Serie A","ITA","Genoa","Juventus","H",0,3,"L",-3
"1430","Serie A","ITA","Bologna","Atalanta","H",1,1,"D",0
"1431","Serie A","ITA","Torino","Lazio","H",2,3,"L",-1
"1432","Serie A","ITA","Como","Hellas Verona","H",3,2,"W",1
"1433","Serie A","ITA","Roma","Venezia","H",2,1,"W",1
"1434","Serie A","ITA","Empoli","Fiorentina","H",0,0,"D",0
"1435","Serie A","ITA","Napoli","Monza","H",2,0,"W",2
"1436","Serie A","ITA","Parma","Cagliari","H",2,3,"L",-1
"1437","Serie A","ITA","Napoli","Como","H",3,1,"W",2
"1438","Serie A","ITA","Hellas Verona","Venezia","H",2,1,"W",1
"1439","Serie A","ITA","Udinese","Lecce","H",1,0,"W",1
"1440","Serie A","ITA","Atalanta","Genoa","H",5,1,"W",4
"1441","Serie A","ITA","Inter","Torino","H",3,2,"W",1
"1442","Serie A","ITA","Juventus","Cagliari","H",1,1,"D",0
"1443","Serie A","ITA","Lazio","Empoli","H",2,1,"W",1
"1444","Serie A","ITA","Bologna","Parma","H",0,0,"D",0
"1445","Serie A","ITA","Monza","Roma","H",1,1,"D",0
"1446","Serie A","ITA","Fiorentina","Milan","H",2,1,"W",1
"1447","Serie A","ITA","Genoa","Bologna","H",2,2,"D",0
"1448","Serie A","ITA","Como","Parma","H",1,1,"D",0
"1449","Serie A","ITA","Milan","Udinese","H",1,0,"W",1
"1450","Serie A","ITA","Juventus","Lazio","H",1,0,"W",1
"1451","Serie A","ITA","Empoli","Napoli","H",0,1,"L",-1
"1452","Serie A","ITA","Venezia","Atalanta","H",0,2,"L",-2
"1453","Serie A","ITA","Lecce","Fiorentina","H",0,6,"L",-6
"1454","Serie A","ITA","Cagliari","Torino","H",3,2,"W",1
"1455","Serie A","ITA","Roma","Inter","H",0,1,"L",-1
"1456","Serie A","ITA","Hellas Verona","Monza","H",0,3,"L",-3
"1457","Serie A","ITA","Udinese","Cagliari","H",2,0,"W",2
"1458","Serie A","ITA","Torino","Como","H",1,0,"W",1
"1459","Serie A","ITA","Napoli","Lecce","H",1,0,"W",1
"1460","Serie A","ITA","Atalanta","Hellas Verona","H",6,1,"W",5
"1461","Serie A","ITA","Parma","Empoli","H",1,1,"D",0
"1462","Serie A","ITA","Lazio","Genoa","H",3,0,"W",3
"1463","Serie A","ITA","Monza","Venezia","H",2,2,"D",0
"1464","Serie A","ITA","Inter","Juventus","H",4,4,"D",0
"1465","Serie A","ITA","Fiorentina","Roma","H",5,1,"W",4
"1466","Serie A","ITA","Lecce","Hellas Verona","H",1,0,"W",1
"1467","Serie A","ITA","Cagliari","Bologna","H",0,2,"L",-2
"1468","Serie A","ITA","Milan","Napoli","H",0,2,"L",-2
"1469","Serie A","ITA","Venezia","Udinese","H",3,2,"W",1
"1470","Serie A","ITA","Empoli","Inter","H",0,3,"L",-3
"1471","Serie A","ITA","Atalanta","Monza","H",2,0,"W",2
"1472","Serie A","ITA","Juventus","Parma","H",2,2,"D",0
"1473","Serie A","ITA","Genoa","Fiorentina","H",0,1,"L",-1
"1474","Serie A","ITA","Roma","Torino","H",1,0,"W",1
"1475","Serie A","ITA","Como","Lazio","H",1,5,"L",-4
"1476","Serie A","ITA","Bologna","Lecce","H",1,0,"W",1
"1477","Serie A","ITA","Udinese","Juventus","H",0,2,"L",-2
"1478","Serie A","ITA","Monza","Milan","H",0,1,"L",-1
"1479","Serie A","ITA","Napoli","Atalanta","H",0,3,"L",-3
"1480","Serie A","ITA","Torino","Fiorentina","H",0,1,"L",-1
"1481","Serie A","ITA","Hellas Verona","Roma","H",3,2,"W",1
"1482","Serie A","ITA","Inter","Venezia","H",1,0,"W",1
"1483","Serie A","ITA","Empoli","Como","H",1,0,"W",1
"1484","Serie A","ITA","Parma","Genoa","H",0,1,"L",-1
"1485","Serie A","ITA","Lazio","Cagliari","H",2,1,"W",1
"1486","Serie A","ITA","Genoa","Como","H",1,1,"D",0
"1487","Serie A","ITA","Lecce","Empoli","H",1,1,"D",0
"1488","Serie A","ITA","Venezia","Parma","H",1,2,"L",-1
"1489","Serie A","ITA","Cagliari","Milan","H",3,3,"D",0
"1490","Serie A","ITA","Juventus","Torino","H",2,0,"W",2
"1491","Serie A","ITA","Atalanta","Udinese","H",2,1,"W",1
"1492","Serie A","ITA","Fiorentina","Hellas Verona","H",3,1,"W",2
"1493","Serie A","ITA","Roma","Bologna","H",2,3,"L",-1
"1494","Serie A","ITA","Monza","Lazio","H",0,1,"L",-1
"1495","Serie A","ITA","Inter","Napoli","H",1,1,"D",0
"1496","Serie A","ITA","Hellas Verona","Inter","H",0,5,"L",-5
"1497","Serie A","ITA","Milan","Juventus","H",0,0,"D",0
"1498","Serie A","ITA","Parma","Atalanta","H",1,3,"L",-2
"1499","Serie A","ITA","Genoa","Cagliari","H",2,2,"D",0
"1500","Serie A","ITA","Como","Fiorentina","H",0,2,"L",-2
"1501","Serie A","ITA","Torino","Monza","H",1,1,"D",0
"1502","Serie A","ITA","Napoli","Roma","H",1,0,"W",1
"1503","Serie A","ITA","Lazio","Bologna","H",3,0,"W",3
"1504","Serie A","ITA","Empoli","Udinese","H",1,1,"D",0
"1505","Serie A","ITA","Venezia","Lecce","H",0,1,"L",-1
"1506","Serie A","ITA","Cagliari","Hellas Verona","H",1,0,"W",1
"1507","Serie A","ITA","Como","Monza","H",1,1,"D",0
"1508","Serie A","ITA","Milan","Empoli","H",3,0,"W",3
"1509","Serie A","ITA","Bologna","Venezia","H",3,0,"W",3
"1510","Serie A","ITA","Udinese","Genoa","H",0,2,"L",-2
"1511","Serie A","ITA","Torino","Napoli","H",0,1,"L",-1
"1512","Serie A","ITA","Parma","Lazio","H",3,1,"W",2
"1513","Serie A","ITA","Lecce","Juventus","H",1,1,"D",0
"1514","Serie A","ITA","Roma","Atalanta","H",0,2,"L",-2
"1515","Serie A","ITA","Inter","Parma","H",3,1,"W",2
"1516","Serie A","ITA","Atalanta","Milan","H",2,1,"W",1
"1517","Serie A","ITA","Genoa","Torino","H",0,0,"D",0
"1518","Serie A","ITA","Juventus","Bologna","H",2,2,"D",0
"1519","Serie A","ITA","Roma","Lecce","H",4,1,"W",3
"1520","Serie A","ITA","Fiorentina","Cagliari","H",1,0,"W",1
"1521","Serie A","ITA","Hellas Verona","Empoli","H",1,4,"L",-3
"1522","Serie A","ITA","Venezia","Como","H",2,2,"D",0
"1523","Serie A","ITA","Napoli","Lazio","H",0,1,"L",-1
"1524","Serie A","ITA","Monza","Udinese","H",1,2,"L",-1
"1525","Serie A","ITA","Empoli","Torino","H",0,1,"L",-1
"1526","Serie A","ITA","Cagliari","Atalanta","H",0,1,"L",-1
"1527","Serie A","ITA","Udinese","Napoli","H",1,3,"L",-2
"1528","Serie A","ITA","Juventus","Venezia","H",2,2,"D",0
"1529","Serie A","ITA","Lecce","Monza","H",2,1,"W",1
"1530","Serie A","ITA","Parma","Hellas Verona","H",2,3,"L",-1
"1531","Serie A","ITA","Bologna","Fiorentina","H",1,0,"W",1
"1532","Serie A","ITA","Como","Roma","H",2,0,"W",2
"1533","Serie A","ITA","Milan","Genoa","H",0,0,"D",0
"1534","Serie A","ITA","Lazio","Inter","H",0,6,"L",-6
"1535","Serie A","ITA","Hellas Verona","Milan","H",0,1,"L",-1
"1536","Serie A","ITA","Torino","Bologna","H",0,2,"L",-2
"1537","Serie A","ITA","Genoa","Napoli","H",1,2,"L",-1
"1538","Serie A","ITA","Lecce","Lazio","H",1,2,"L",-1
"1539","Serie A","ITA","Roma","Parma","H",5,0,"W",5
"1540","Serie A","ITA","Venezia","Cagliari","H",2,1,"W",1
"1541","Serie A","ITA","Atalanta","Empoli","H",3,2,"W",1
"1542","Serie A","ITA","Monza","Juventus","H",1,2,"L",-1
"1543","Serie A","ITA","Fiorentina","Udinese","H",1,2,"L",-1
"1544","Serie A","ITA","Inter","Como","H",2,0,"W",2
"1545","Serie A","ITA","Empoli","Genoa","H",1,2,"L",-1
"1546","Serie A","ITA","Parma","Monza","H",2,1,"W",1
"1547","Serie A","ITA","Cagliari","Inter","H",0,3,"L",-3
"1548","Serie A","ITA","Lazio","Atalanta","H",1,1,"D",0
"1549","Serie A","ITA","Udinese","Torino","H",2,2,"D",0
"1550","Serie A","ITA","Napoli","Venezia","H",1,0,"W",1
"1551","Serie A","ITA","Juventus","Fiorentina","H",2,2,"D",0
"1552","Serie A","ITA","Milan","Roma","H",1,1,"D",0
"1553","Serie A","ITA","Como","Lecce","H",2,0,"W",2
"1554","Serie A","ITA","Bologna","Hellas Verona","H",2,3,"L",-1
"1555","Serie A","ITA","Venezia","Empoli","H",1,1,"D",0
"1556","Serie A","ITA","Fiorentina","Napoli","H",0,3,"L",-3
"1557","Serie A","ITA","Hellas Verona","Udinese","H",0,0,"D",0
"1558","Serie A","ITA","Monza","Cagliari","H",1,2,"L",-1
"1559","Serie A","ITA","Lecce","Genoa","H",0,0,"D",0
